Date/Time,Electricity:Facility [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 04/12  08:30:00,56124.48530736203,56124.48530736203,,,,,,0.0,70657.08186714922,0.0 
 04/12  08:40:00,53622.20310024941,53622.20310024941,,,,,,0.0,70657.08186714922,0.0 
 04/12  08:50:00,51038.13534302648,51038.13534302648,,,,,,0.0,70657.08186714922,0.0 
 04/12  09:00:00,48375.841976496515,48375.841976496515,329490.2165450602,329490.2165450602,0.0,423942.4912028953,0.0,0.0,70657.08186714922,0.0 
 04/12  09:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  09:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  09:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  09:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  09:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  10:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  10:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  10:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  10:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  10:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  11:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  11:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  11:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  11:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  11:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  12:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  12:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  12:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  12:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  12:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  13:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  13:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  13:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  13:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  13:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  14:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  14:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  14:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  14:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  14:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  15:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  15:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  15:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  15:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  15:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  16:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  16:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  16:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  16:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  16:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/12  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/12  17:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/12  17:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/12  17:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/12  17:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/12  17:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/12  18:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,847884.9824057906,0.0,0.0,141314.16373429844,0.0 
 04/12  18:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  18:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  18:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  18:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  18:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  19:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 04/12  19:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  19:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  19:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  19:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  19:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/12  20:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 04/12  20:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/12  20:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/12  20:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/12  20:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/12  20:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/12  21:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,508730.9894434745,0.0,0.0,84788.49824057908,0.0 
 04/12  21:10:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/12  21:20:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/12  21:30:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/12  21:40:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/12  21:50:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/12  22:00:00,90062.40000000001,90062.40000000001,540374.4,540374.4,0.0,51053.9066672783,0.0,0.0,8508.984444546384,0.0 
 04/12  22:10:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/12  22:20:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/12  22:30:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/12  22:40:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/12  22:50:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/12  23:00:00,0.0,0.0,0.0,0.0,0.0,153161.72000183495,0.0,0.0,25526.953333639154,0.0 
 04/12  23:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/12  23:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/12  23:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/12  23:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/12  23:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/12  24:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/13  00:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  00:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  00:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  00:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  00:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  01:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/13  01:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  01:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  01:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  01:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  01:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  02:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/13  02:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  02:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  02:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  02:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  02:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  03:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/13  03:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  03:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  03:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  03:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  03:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  04:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/13  04:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  04:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  04:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  04:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  04:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  05:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/13  05:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/13  05:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/13  05:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/13  05:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/13  05:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/13  06:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,628158.1178720085,0.0,0.0,104693.01964533475,0.0 
 04/13  06:10:00,83687.10316757355,83687.10316757355,,,,,,0.0,299646.29635768968,0.0 
 04/13  06:20:00,81229.85629966976,81229.85629966976,,,,,,0.0,299646.29635768968,0.0 
 04/13  06:30:00,79044.70813613179,79044.70813613179,,,,,,0.0,299646.29635768968,0.0 
 04/13  06:40:00,77272.42766852158,77272.42766852158,,,,,,0.0,299646.29635768968,0.0 
 04/13  06:50:00,75596.20477618453,75596.20477618453,,,,,,0.0,299646.29635768968,0.0 
 04/13  07:00:00,73972.09192061305,73972.09192061305,470802.39196869419,470802.39196869419,0.0,1797877.778146138,0.0,0.0,299646.29635768968,0.0 
 04/13  07:10:00,72188.97428365149,72188.97428365149,,,,,,0.0,291137.31191314329,0.0 
 04/13  07:20:00,70427.62276828103,70427.62276828103,,,,,,0.0,291137.31191314329,0.0 
 04/13  07:30:00,68681.50270108342,68681.50270108342,,,,,,0.0,291137.31191314329,0.0 
 04/13  07:40:00,67045.59071896337,67045.59071896337,,,,,,0.0,291137.31191314329,0.0 
 04/13  07:50:00,65425.637547911065,65425.637547911065,,,,,,0.0,291137.31191314329,0.0 
 04/13  08:00:00,62845.90002620895,62845.90002620895,406615.22804609939,406615.22804609939,0.0,1746823.8714788599,0.0,0.0,291137.31191314329,0.0 
 04/13  08:10:00,60399.24604983361,60399.24604983361,,,,,,0.0,70657.08186714922,0.0 
 04/13  08:20:00,57855.463153452445,57855.463153452445,,,,,,0.0,70657.08186714922,0.0 
 04/13  08:30:00,55194.133316014995,55194.133316014995,,,,,,0.0,70657.08186714922,0.0 
 04/13  08:40:00,52611.5895619777,52611.5895619777,,,,,,0.0,70657.08186714922,0.0 
 04/13  08:50:00,49951.60110195518,49951.60110195518,,,,,,0.0,70657.08186714922,0.0 
 04/13  09:00:00,47218.07629371728,47218.07629371728,323230.1094769512,323230.1094769512,0.0,423942.4912028953,0.0,0.0,70657.08186714922,0.0 
 04/13  09:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  09:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  09:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  09:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  09:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  10:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  10:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  10:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  10:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  10:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  11:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  11:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  11:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  11:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  11:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  12:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  12:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  12:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  12:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  12:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  13:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  13:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  13:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  13:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  13:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  14:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  14:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  14:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  14:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  14:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  15:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  15:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  15:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  15:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  15:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  16:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  16:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  16:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  16:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  16:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/13  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  17:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/13  17:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/13  17:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/13  17:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/13  17:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 04/13  18:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,847884.9824057906,0.0,0.0,141314.16373429844,0.0 
 04/13  18:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  18:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  18:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  18:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  18:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  19:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 04/13  19:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  19:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  19:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  19:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  19:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 04/13  20:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 04/13  20:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/13  20:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/13  20:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/13  20:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/13  20:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 04/13  21:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,508730.9894434745,0.0,0.0,84788.49824057908,0.0 
 04/13  21:10:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/13  21:20:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/13  21:30:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/13  21:40:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/13  21:50:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 04/13  22:00:00,90062.40000000001,90062.40000000001,540374.4,540374.4,0.0,51053.9066672783,0.0,0.0,8508.984444546384,0.0 
 04/13  22:10:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/13  22:20:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/13  22:30:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/13  22:40:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/13  22:50:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 04/13  23:00:00,0.0,0.0,0.0,0.0,0.0,153161.72000183495,0.0,0.0,25526.953333639154,0.0 
 04/13  23:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  23:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  23:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  23:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  23:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/13  24:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/14  00:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  00:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  00:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  00:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  00:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  01:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/14  01:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  01:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  01:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  01:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  01:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  02:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/14  02:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  02:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  02:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  02:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  02:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  03:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/14  03:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  03:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  03:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  03:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  03:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  04:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/14  04:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  04:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  04:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  04:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  04:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 04/14  05:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 04/14  05:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/14  05:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/14  05:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/14  05:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/14  05:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 04/14  06:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,628158.1178720085,0.0,0.0,104693.01964533475,0.0 
 04/14  06:10:00,94793.54869510944,94793.54869510944,,,,,,0.0,299646.29635768968,0.0 
 04/14  06:20:00,96738.55215107327,96738.55215107327,,,,,,0.0,299646.29635768968,0.0 
 04/14  06:30:00,101120.6786616592,101120.6786616592,,,,,,0.0,299646.29635768968,0.0 
 04/14  06:40:00,99080.37375474716,99080.37375474716,,,,,,0.0,299646.29635768968,0.0 
 04/14  06:50:00,96974.11086967646,96974.11086967646,,,,,,0.0,299646.29635768968,0.0 
 04/14  07:00:00,94816.5671222099,94816.5671222099,583523.8312544754,583523.8312544754,0.0,1797877.778146138,0.0,0.0,299646.29635768968,0.0 
 04/14  07:10:00,92821.44632245775,92821.44632245775,,,,,,0.0,291137.31191314329,0.0 
 04/14  07:20:00,90806.48999502698,90806.48999502698,,,,,,0.0,291137.31191314329,0.0 
 04/14  07:30:00,88776.87439923184,88776.87439923184,,,,,,0.0,291137.31191314329,0.0 
 04/14  07:40:00,85428.87265763045,85428.87265763045,,,,,,0.0,291137.31191314329,0.0 
 04/14  07:50:00,82673.90294494854,82673.90294494854,,,,,,0.0,291137.31191314329,0.0 
 04/14  08:00:00,80949.82379019632,80949.82379019632,521457.4101094919,521457.4101094919,0.0,1746823.8714788599,0.0,0.0,291137.31191314329,0.0 
 04/14  08:10:00,79237.61379591294,79237.61379591294,,,,,,0.0,70657.08186714922,0.0 
 04/14  08:20:00,77498.45385393907,77498.45385393907,,,,,,0.0,70657.08186714922,0.0 
 04/14  08:30:00,75731.7618893173,75731.7618893173,,,,,,0.0,70657.08186714922,0.0 
 04/14  08:40:00,67496.41955795945,67496.41955795945,,,,,,0.0,70657.08186714922,0.0 
 04/14  08:50:00,57576.53225138975,57576.53225138975,,,,,,0.0,70657.08186714922,0.0 
 04/14  09:00:00,48960.98549431768,48960.98549431768,406501.76684283619,406501.76684283619,0.0,423942.4912028953,0.0,0.0,70657.08186714922,0.0 
 04/14  09:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/14  09:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/14  09:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/14  09:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/14  09:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/14  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  10:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 04/14  10:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
