time,G(i),H_sun,T2m,WS10m,Int
20160628:0809,803.0,57.14,27.83,2.4,0.0
20160628:0909,882.0,67.8,28.18,2.47,0.0
20160628:1009,959.0,74.85,28.34,2.51,0.0
20160628:1109,966.0,72.81,28.5,2.54,0.0
20160628:1209,900.0,63.76,28.66,2.58,0.0
20160628:1309,679.0,52.56,28.33,2.97,0.0
20160628:1409,79.0,40.8,28.01,3.35,0.0
20160628:1509,40.0,29.01,27.69,3.74,0.0
20160628:1609,38.0,17.45,27.36,3.52,0.0
20160628:1709,47.0,6.38,27.02,3.31,0.0
20160628:1809,0.0,0.0,26.69,3.09,0.0
20160628:1909,0.0,0.0,26.32,2.97,0.0
20160628:2009,0.0,0.0,25.95,2.86,0.0
20160628:2109,0.0,0.0,25.58,2.74,0.0
20160628:2209,0.0,0.0,25.34,3.11,0.0
20160628:2309,0.0,0.0,25.1,3.48,0.0
20160629:0009,0.0,0.0,24.85,3.85,0.0
20160629:0109,0.0,0.0,24.38,3.98,0.0
20160629:0209,0.0,0.0,23.91,4.11,0.0
20160629:0309,0.0,0.0,23.44,4.23,0.0
20160629:0409,113.0,10.66,24.19,4.77,0.0
20160629:0509,304.0,21.96,24.94,5.31,0.0
20160629:0609,502.0,33.64,25.7,5.85,0.0
20160629:0709,610.0,45.45,25.74,5.93,0.0
20160629:0809,834.0,57.08,25.79,6.01,0.0
20160629:0909,941.0,67.74,25.83,6.1,0.0
20160629:1009,985.0,74.79,26.02,5.97,0.0
20160629:1109,976.0,72.79,26.21,5.85,0.0
20160629:1209,910.0,63.76,26.41,5.72,0.0
20160629:1309,792.0,52.57,26.32,5.29,0.0
20160629:1409,636.0,40.81,26.24,4.85,0.0
20160629:1509,445.0,29.02,26.16,4.41,0.0
20160629:1609,255.0,17.46,25.99,3.7,0.0
20160629:1709,75.0,6.38,25.82,2.99,0.0
20160629:1809,0.0,0.0,25.65,2.28,0.0
20160629:1909,0.0,0.0,25.26,2.22,0.0
20160629:2009,0.0,0.0,24.88,2.16,0.0
20160629:2109,0.0,0.0,24.5,2.1,0.0
20160629:2209,0.0,0.0,24.44,2.54,0.0
20160629:2309,0.0,0.0,24.38,2.99,0.0
20160630:0009,0.0,0.0,24.32,3.43,0.0
20160630:0109,0.0,0.0,24.0,3.31,0.0
20160630:0209,0.0,0.0,23.68,3.18,0.0
20160630:0309,0.0,0.0,23.36,3.05,0.0
20160630:0409,108.0,10.59,24.27,3.27,0.0
20160630:0509,302.0,21.89,25.18,3.49,0.0
20160630:0609,503.0,33.57,26.09,3.71,0.0
20160630:0709,685.0,45.38,26.59,3.79,0.0
20160630:0809,784.0,57.01,27.1,3.87,0.0
20160630:0909,915.0,67.66,27.6,3.94,0.0
20160630:1009,958.0,74.72,27.92,3.96,0.0
20160630:1109,908.0,72.76,28.23,3.97,0.0
20160630:1209,890.0,63.76,28.55,3.99,0.0
20160630:1309,792.0,52.57,28.18,3.49,0.0
20160630:1409,636.0,40.82,27.82,2.99,0.0
20160630:1509,443.0,29.03,27.45,2.5,0.0
20160630:1609,252.0,17.47,27.19,1.98,0.0
20160630:1709,75.0,6.38,26.92,1.46,0.0
20160630:1809,0.0,0.0,26.66,0.94,0.0
20160630:1909,0.0,0.0,26.42,0.78,0.0
20160630:2009,0.0,0.0,26.18,0.62,0.0
20160630:2109,0.0,0.0,25.94,0.46,0.0
20160630:2209,0.0,0.0,25.83,0.52,0.0
20160630:2309,0.0,0.0,25.73,0.58,0.0
20160701:0009,0.0,0.0,25.62,0.65,0.0
20160701:0109,0.0,0.0,25.07,1.07,0.0
20160701:0209,0.0,0.0,24.52,1.49,0.0
20160701:0309,0.0,0.0,23.97,1.9,0.0
20160701:0409,114.0,10.52,24.74,2.16,0.0
20160701:0509,307.0,21.82,25.51,2.42,0.0
20160701:0609,500.0,33.5,26.27,2.68,0.0
20160701:0709,682.0,45.31,26.82,2.83,0.0
20160701:0809,829.0,56.93,27.38,2.99,0.0
20160701:0909,932.0,67.59,27.93,3.14,0.0
20160701:1009,981.0,74.65,28.18,3.38,0.0
20160701:1109,972.0,72.73,28.43,3.61,0.0
20160701:1209,901.0,63.75,28.68,3.85,0.0
20160701:1309,780.0,52.58,28.48,3.85,0.0
20160701:1409,607.0,40.83,28.28,3.86,0.0
20160701:1509,462.0,29.03,28.07,3.86,0.0
20160701:1609,247.0,17.47,27.71,3.54,0.0
20160701:1709,79.0,6.38,27.35,3.23,0.0
20160701:1809,0.0,0.0,26.98,2.91,0.0
20160701:1909,0.0,0.0,26.88,3.12,0.0
20160701:2009,0.0,0.0,26.79,3.33,0.0
20160701:2109,0.0,0.0,26.69,3.54,0.0
20160701:2209,0.0,0.0,26.24,3.89,0.0
20160701:2309,0.0,0.0,25.79,4.23,0.0
20160702:0009,0.0,0.0,25.34,4.57,0.0
20160702:0109,0.0,0.0,24.98,4.74,0.0
20160702:0209,0.0,0.0,24.62,4.91,0.0
20160702:0309,0.0,0.0,24.26,5.08,0.0
20160702:0409,116.0,10.44,25.2,5.35,0.0
20160702:0509,300.0,21.74,26.13,5.62,0.0
20160702:0609,494.0,33.42,27.06,5.89,0.0
20160702:0709,681.0,45.24,27.5,6.07,0.0
20160702:0809,824.0,56.86,27.95,6.25,0.0
20160702:0909,921.0,67.51,28.39,6.43,0.0
20160702:1009,964.0,74.57,28.41,6.39,0.0
20160702:1109,812.0,72.69,28.43,6.35,0.0
20160702:1209,901.0,63.74,28.45,6.32,0.0
20160702:1309,785.0,52.58,28.26,5.62,0.0
20160702:1409,627.0,40.83,28.07,4.92,0.0
20160702:1509,403.0,29.03,27.88,4.22,0.0
20160702:1609,123.0,17.47,27.63,4.28,0.0
20160702:1709,20.0,6.37,27.37,4.33,0.0
20160702:1809,0.0,0.0,27.11,4.39,0.0
20160702:1909,0.0,0.0,27.03,4.48,0.0
20160702:2009,0.0,0.0,26.96,4.58,0.0
20160702:2109,0.0,0.0,26.88,4.68,0.0
20160702:2209,0.0,0.0,26.4,4.69,0.0
20160702:2309,0.0,0.0,25.92,4.69,0.0
20160703:0009,0.0,0.0,25.44,4.7,0.0
20160703:0109,0.0,0.0,25.12,4.83,0.0
20160703:0209,0.0,0.0,24.8,4.95,0.0
20160703:0309,0.0,0.0,24.47,5.08,0.0
20160703:0409,110.0,10.36,25.21,5.14,0.0
20160703:0509,302.0,21.67,25.95,5.2,0.0
20160703:0609,498.0,33.35,26.68,5.26,0.0
20160703:0709,683.0,45.16,27.13,5.48,0.0
20160703:0809,827.0,56.78,27.58,5.7,0.0
20160703:0909,885.0,67.42,28.03,5.92,0.0
20160703:1009,985.0,74.49,28.15,5.98,0.0
20160703:1109,976.0,72.64,28.26,6.04,0.0
20160703:1209,906.0,63.72,28.38,6.1,0.0
20160703:1309,793.0,52.57,28.14,5.81,0.0
20160703:1409,630.0,40.83,27.9,5.53,0.0
20160703:1509,445.0,29.03,27.66,5.24,0.0
20160703:1609,253.0,17.46,27.22,5.29,0.0
20160703:1709,77.0,6.35,26.78,5.33,0.0
20160703:1809,0.0,0.0,26.33,5.38,0.0
20160703:1909,0.0,0.0,26.17,5.54,0.0
20160703:2009,0.0,0.0,26.0,5.71,0.0
20160703:2109,0.0,0.0,25.84,5.88,0.0
20160703:2209,0.0,0.0,25.64,6.28,0.0
20160703:2309,0.0,0.0,25.44,6.68,0.0
20160704:0009,0.0,0.0,25.24,7.08,0.0
20160704:0109,0.0,0.0,25.1,6.93,0.0
20160704:0209,0.0,0.0,24.96,6.78,0.0
20160704:0309,0.0,0.0,24.82,6.63,0.0
20160704:0409,101.0,10.28,25.42,7.25,0.0
20160704:0509,296.0,21.59,26.01,7.86,0.0
20160704:0609,457.0,33.27,26.6,8.47,0.0
20160704:0709,649.0,45.09,27.0,8.79,0.0
20160704:0809,822.0,56.7,27.4,9.11,0.0
20160704:0909,924.0,67.33,27.8,9.43,0.0
20160704:1009,979.0,74.4,28.04,9.73,0.0
20160704:1109,976.0,72.59,28.28,10.02,0.0
20160704:1209,905.0,63.7,28.52,10.32,0.0
20160704:1309,789.0,52.56,28.69,9.88,0.0
20160704:1409,630.0,40.82,28.86,9.44,0.0
20160704:1509,443.0,29.02,29.02,9.01,0.0
20160704:1609,249.0,17.45,28.75,8.86,0.0
20160704:1709,72.0,6.33,28.48,8.7,0.0
20160704:1809,0.0,0.0,28.2,8.55,0.0
20160704:1909,0.0,0.0,27.9,8.59,0.0
20160704:2009,0.0,0.0,27.6,8.63,0.0
20160704:2109,0.0,0.0,27.3,8.66,0.0
20160704:2209,0.0,0.0,27.05,8.79,0.0
20160704:2309,0.0,0.0,26.81,8.92,0.0
20160705:0009,0.0,0.0,26.56,9.05,0.0
20160705:0109,0.0,0.0,26.38,8.92,0.0
20160705:0209,0.0,0.0,26.2,8.79,0.0
20160705:0309,0.0,0.0,26.02,8.66,0.0
20160705:0409,86.0,10.19,26.53,9.06,0.0
20160705:0509,209.0,21.5,27.04,9.46,0.0
20160705:0609,374.0,33.19,27.54,9.86,0.0
20160705:0709,455.0,45.0,27.65,9.79,0.0
20160705:0809,664.0,56.61,27.77,9.71,0.0
20160705:0909,762.0,67.24,27.88,9.64,0.0
20160705:1009,890.0,74.3,28.04,9.35,0.0
20160705:1109,944.0,72.53,28.2,9.05,0.0
20160705:1209,881.0,63.67,28.36,8.76,0.0
20160705:1309,784.0,52.54,28.27,8.42,0.0
20160705:1409,627.0,40.81,28.17,8.08,0.0
20160705:1509,440.0,29.01,28.07,7.74,0.0
20160705:1609,249.0,17.43,27.78,7.54,0.0
20160705:1709,73.0,6.31,27.49,7.33,0.0
20160705:1809,0.0,0.0,27.2,7.13,0.0
20160705:1909,0.0,0.0,26.96,7.14,0.0
20160705:2009,0.0,0.0,26.71,7.14,0.0
20160705:2109,0.0,0.0,26.47,7.14,0.0
20160705:2209,0.0,0.0,26.26,7.26,0.0
20160705:2309,0.0,0.0,26.06,7.37,0.0
20160706:0009,0.0,0.0,25.85,7.48,0.0
20160706:0109,0.0,0.0,25.6,7.16,0.0
20160706:0209,0.0,0.0,25.35,6.85,0.0
20160706:0309,0.0,0.0,25.1,6.54,0.0
20160706:0409,22.0,10.1,25.58,6.72,0.0
20160706:0509,218.0,21.42,26.05,6.9,0.0
20160706:0609,459.0,33.1,26.52,7.08,0.0
20160706:0709,611.0,44.92,26.92,7.16,0.0
20160706:0809,811.0,56.53,27.31,7.24,0.0
20160706:0909,918.0,67.14,27.71,7.32,0.0
20160706:1009,921.0,74.2,27.92,7.46,0.0
20160706:1109,954.0,72.46,28.13,7.59,0.0
20160706:1209,900.0,63.64,28.34,7.72,0.0
20160706:1309,780.0,52.53,28.11,7.29,0.0
20160706:1409,623.0,40.79,27.88,6.86,0.0
20160706:1509,440.0,28.99,27.64,6.43,0.0
20160706:1609,251.0,17.41,27.24,5.84,0.0
20160706:1709,76.0,6.28,26.84,5.25,0.0
20160706:1809,0.0,0.0,26.44,4.66,0.0
20160706:1909,0.0,0.0,26.22,4.72,0.0
20160706:2009,0.0,0.0,26.0,4.78,0.0
20160706:2109,0.0,0.0,25.78,4.84,0.0
20160706:2209,0.0,0.0,25.57,5.24,0.0
20160706:2309,0.0,0.0,25.36,5.63,0.0
20160707:0009,0.0,0.0,25.15,6.03,0.0
20160707:0109,0.0,0.0,24.89,5.38,0.0
20160707:0209,0.0,0.0,24.63,4.74,0.0
20160707:0309,0.0,0.0,24.36,4.1,0.0
20160707:0409,107.0,10.01,25.16,4.52,0.0
20160707:0509,300.0,21.33,25.95,4.94,0.0
20160707:0609,495.0,33.02,26.74,5.37,0.0
20160707:0709,671.0,44.83,26.99,5.83,0.0
20160707:0809,814.0,56.44,27.25,6.29,0.0
20160707:0909,878.0,67.04,27.5,6.76,0.0
20160707:1009,791.0,74.09,27.42,7.16,0.0
20160707:1109,959.0,72.39,27.35,7.56,0.0
20160707:1209,818.0,63.6,27.27,7.96,0.0
20160707:1309,779.0,52.5,26.94,7.91,0.0
20160707:1409,626.0,40.77,26.61,7.86,0.0
20160707:1509,439.0,28.97,26.28,7.81,0.0
20160707:1609,248.0,17.38,26.35,7.72,0.0
20160707:1709,72.0,6.25,26.41,7.64,0.0
20160707:1809,0.0,0.0,26.47,7.56,0.0
20160707:1909,0.0,0.0,26.28,7.53,0.0
20160707:2009,0.0,0.0,26.09,7.5,0.0
20160707:2109,0.0,0.0,25.9,7.48,0.0
20160707:2209,0.0,0.0,25.78,7.58,0.0
20160707:2309,0.0,0.0,25.67,7.69,0.0
20160708:0009,0.0,0.0,25.55,7.79,0.0
20160708:0109,0.0,0.0,25.45,7.71,0.0
20160708:0209,0.0,0.0,25.35,7.64,0.0
20160708:0309,0.0,0.0,25.24,7.56,0.0
20160708:0409,56.0,9.91,25.8,8.17,0.0
20160708:0509,301.0,21.24,26.36,8.78,0.0
20160708:0609,451.0,32.93,26.91,9.39,0.0
20160708:0709,662.0,44.75,26.94,9.57,0.0
20160708:0809,731.0,56.34,26.98,9.75,0.0
20160708:0909,911.0,66.94,27.01,9.93,0.0
20160708:1009,971.0,73.97,27.16,10.04,0.0
20160708:1109,964.0,72.31,27.3,10.15,0.0
20160708:1209,899.0,63.55,27.45,10.26,0.0
20160708:1309,783.0,52.47,27.41,9.66,0.0
20160708:1409,632.0,40.75,27.37,9.06,0.0
20160708:1509,444.0,28.94,27.32,8.46,0.0
20160708:1609,253.0,17.35,27.08,8.47,0.0
20160708:1709,74.0,6.21,26.84,8.49,0.0
20160708:1809,0.0,0.0,26.6,8.51,0.0
20160708:1909,0.0,0.0,26.45,8.52,0.0
20160708:2009,0.0,0.0,26.29,8.54,0.0
20160708:2109,0.0,0.0,26.14,8.55,0.0
20160708:2209,0.0,0.0,25.9,8.55,0.0
20160708:2309,0.0,0.0,25.65,8.54,0.0
20160709:0009,0.0,0.0,25.41,8.54,0.0
20160709:0109,0.0,0.0,24.93,8.45,0.0
20160709:0209,0.0,0.0,24.45,8.35,0.0
20160709:0309,0.0,0.0,23.96,8.26,0.0
20160709:0409,108.0,9.82,24.64,8.66,0.0
20160709:0509,296.0,21.14,25.32,9.05,0.0
20160709:0609,486.0,32.84,25.99,9.45,0.0
20160709:0709,654.0,44.65,26.4,9.61,0.0
20160709:0809,799.0,56.25,26.8,9.78,0.0
20160709:0909,871.0,66.83,27.21,9.94,0.0
20160709:1009,955.0,73.85,27.52,9.86,0.0
20160709:1109,963.0,72.22,27.83,9.78,0.0
20160709:1209,899.0,63.5,28.14,9.7,0.0
20160709:1309,783.0,52.44,28.06,9.09,0.0
20160709:1409,625.0,40.72,27.97,8.48,0.0
20160709:1509,443.0,28.91,27.88,7.88,0.0
20160709:1609,251.0,17.31,27.57,7.38,0.0
20160709:1709,73.0,6.16,27.25,6.88,0.0
20160709:1809,0.0,0.0,26.93,6.39,0.0
20160709:1909,0.0,0.0,26.56,6.19,0.0
20160709:2009,0.0,0.0,26.19,5.99,0.0
20160709:2109,0.0,0.0,25.82,5.79,0.0
20160709:2209,0.0,0.0,25.84,5.65,0.0
20160709:2309,0.0,0.0,25.86,5.51,0.0
20160710:0009,0.0,0.0,25.88,5.37,0.0
20160710:0109,0.0,0.0,25.41,5.1,0.0
20160710:0209,0.0,0.0,24.95,4.84,0.0
20160710:0309,0.0,0.0,24.48,4.58,0.0
20160710:0409,110.0,9.72,25.33,4.86,0.0
20160710:0509,296.0,21.05,26.18,5.13,0.0
20160710:0609,488.0,32.75,27.03,5.41,0.0
20160710:0709,674.0,44.56,27.74,5.57,0.0
20160710:0809,820.0,56.15,28.45,5.73,0.0
20160710:0909,924.0,66.72,29.16,5.89,0.0
20160710:1009,975.0,73.72,29.37,6.03,0.0
20160710:1109,968.0,72.12,29.58,6.17,0.0
20160710:1209,898.0,63.45,29.79,6.32,0.0
20160710:1309,782.0,52.4,29.61,6.13,0.0
20160710:1409,625.0,40.68,29.43,5.95,0.0
20160710:1509,438.0,28.87,29.25,5.77,0.0
20160710:1609,246.0,17.27,28.9,5.49,0.0
20160710:1709,71.0,6.11,28.55,5.2,0.0
20160710:1809,0.0,0.0,28.19,4.92,0.0
20160710:1909,0.0,0.0,27.78,5.29,0.0
20160710:2009,0.0,0.0,27.36,5.66,0.0
20160710:2109,0.0,0.0,26.95,6.03,0.0
20160710:2209,0.0,0.0,26.74,6.59,0.0
20160710:2309,0.0,0.0,26.52,7.16,0.0
20160711:0009,0.0,0.0,26.31,7.72,0.0
20160711:0109,0.0,0.0,25.9,7.6,0.0
20160711:0209,0.0,0.0,25.49,7.49,0.0
20160711:0309,0.0,0.0,25.07,7.37,0.0
20160711:0409,96.0,9.61,25.67,7.62,0.0
20160711:0509,282.0,20.95,26.27,7.87,0.0
20160711:0609,450.0,32.65,26.87,8.12,0.0
20160711:0709,665.0,44.47,27.22,8.4,0.0
20160711:0809,818.0,56.05,27.58,8.67,0.0
20160711:0909,918.0,66.6,27.93,8.94,0.0
20160711:1009,969.0,73.59,28.18,9.22,0.0
20160711:1109,962.0,72.02,28.42,9.5,0.0
20160711:1209,898.0,63.39,28.67,9.78,0.0
20160711:1309,782.0,52.35,28.45,9.65,0.0
20160711:1409,624.0,40.64,28.22,9.51,0.0
20160711:1509,440.0,28.83,27.99,9.38,0.0
20160711:1609,249.0,17.22,27.6,9.13,0.0
20160711:1709,71.0,6.06,27.21,8.87,0.0
20160711:1809,0.0,0.0,26.82,8.62,0.0
20160711:1909,0.0,0.0,26.54,8.57,0.0
20160711:2009,0.0,0.0,26.26,8.51,0.0
20160711:2109,0.0,0.0,25.98,8.46,0.0
20160711:2209,0.0,0.0,25.83,8.87,0.0
20160711:2309,0.0,0.0,25.69,9.28,0.0
20160712:0009,0.0,0.0,25.54,9.7,0.0
20160712:0109,0.0,0.0,25.18,9.59,0.0
20160712:0209,0.0,0.0,24.83,9.48,0.0
20160712:0309,0.0,0.0,24.47,9.37,0.0
20160712:0409,103.0,9.51,25.03,9.67,0.0
20160712:0509,291.0,20.85,25.59,9.97,0.0
20160712:0609,479.0,32.55,26.14,10.28,0.0
20160712:0709,541.0,44.37,26.59,10.44,0.0
20160712:0809,795.0,55.94,27.04,10.6,0.0
20160712:0909,917.0,66.48,27.49,10.76,0.0
20160712:1009,968.0,73.45,27.9,10.66,0.0
20160712:1109,956.0,71.92,28.3,10.56,0.0
20160712:1209,887.0,63.32,28.71,10.46,0.0
20160712:1309,777.0,52.3,28.44,9.66,0.0
20160712:1409,620.0,40.6,28.17,8.86,0.0
20160712:1509,439.0,28.79,27.9,8.07,0.0
20160712:1609,250.0,17.17,27.59,7.71,0.0
20160712:1709,70.0,6.0,27.28,7.36,0.0
20160712:1809,0.0,0.0,26.96,7.01,0.0
20160712:1909,0.0,0.0,26.58,7.01,0.0
20160712:2009,0.0,0.0,26.2,7.02,0.0
20160712:2109,0.0,0.0,25.82,7.02,0.0
20160712:2209,0.0,0.0,25.75,7.11,0.0
20160712:2309,0.0,0.0,25.67,7.2,0.0
20160713:0009,0.0,0.0,25.6,7.28,0.0
20160713:0109,0.0,0.0,25.04,7.01,0.0
20160713:0209,0.0,0.0,24.48,6.74,0.0
20160713:0309,0.0,0.0,23.91,6.47,0.0
20160713:0409,101.0,9.4,24.73,6.49,0.0
20160713:0509,289.0,20.75,25.54,6.51,0.0
20160713:0609,483.0,32.45,26.35,6.52,0.0
20160713:0709,666.0,44.27,27.03,6.52,0.0
20160713:0809,816.0,55.84,27.71,6.51,0.0
20160713:0909,921.0,66.36,28.39,6.51,0.0
20160713:1009,967.0,73.31,28.82,6.34,0.0
20160713:1109,960.0,71.8,29.24,6.16,0.0
20160713:1209,896.0,63.25,29.67,5.99,0.0
20160713:1309,780.0,52.25,29.42,5.41,0.0
20160713:1409,619.0,40.55,29.17,4.84,0.0
20160713:1509,436.0,28.74,28.91,4.26,0.0
20160713:1609,243.0,17.12,28.49,3.67,0.0
20160713:1709,69.0,5.93,28.07,3.08,0.0
20160713:1809,0.0,0.0,27.64,2.48,0.0
20160713:1909,0.0,0.0,27.22,2.2,0.0
20160713:2009,0.0,0.0,26.8,1.91,0.0
20160713:2109,0.0,0.0,26.38,1.63,0.0
20160713:2209,0.0,0.0,26.24,2.02,0.0
20160713:2309,0.0,0.0,26.11,2.41,0.0
20160714:0009,0.0,0.0,25.97,2.8,0.0
20160714:0109,0.0,0.0,25.6,2.24,0.0
20160714:0209,0.0,0.0,25.23,1.69,0.0
20160714:0309,0.0,0.0,24.85,1.13,0.0
20160714:0409,89.0,9.29,25.7,1.36,0.0
20160714:0509,278.0,20.64,26.54,1.59,0.0
20160714:0609,473.0,32.35,27.38,1.82,0.0
20160714:0709,658.0,44.17,28.44,1.9,0.0
20160714:0809,810.0,55.73,29.5,1.99,0.0
20160714:0909,910.0,66.23,30.56,2.07,0.0
20160714:1009,966.0,73.16,30.68,2.46,0.0
20160714:1109,960.0,71.68,30.79,2.84,0.0
20160714:1209,891.0,63.17,30.91,3.23,0.0
20160714:1309,775.0,52.19,30.61,3.39,0.0
20160714:1409,622.0,40.49,30.31,3.55,0.0
20160714:1509,432.0,28.68,30.01,3.71,0.0
20160714:1609,241.0,17.05,29.67,3.69,0.0
20160714:1709,65.0,5.86,29.32,3.66,0.0
20160714:1809,0.0,0.0,28.97,3.64,0.0
20160714:1909,0.0,0.0,28.54,3.59,0.0
20160714:2009,0.0,0.0,28.1,3.53,0.0
20160714:2109,0.0,0.0,27.67,3.48,0.0
20160714:2209,0.0,0.0,27.43,3.15,0.0
20160714:2309,0.0,0.0,27.18,2.82,0.0
20160715:0009,0.0,0.0,26.94,2.5,0.0
20160715:0109,0.0,0.0,26.53,1.7,0.0
20160715:0209,0.0,0.0,26.13,0.91,0.0
20160715:0309,0.0,0.0,25.72,0.11,0.0
20160715:0409,94.0,9.17,26.49,0.62,0.0
20160715:0509,278.0,20.53,27.26,1.13,0.0
20160715:0609,474.0,32.25,28.02,1.64,0.0
20160715:0709,663.0,44.06,28.86,1.97,0.0
20160715:0809,809.0,55.62,29.7,2.3,0.0
20160715:0909,919.0,66.1,30.54,2.63,0.0
20160715:1009,966.0,73.01,30.81,3.09,0.0
20160715:1109,913.0,71.55,31.07,3.54,0.0
20160715:1209,895.0,63.08,31.34,4.0,0.0
20160715:1309,779.0,52.12,30.91,4.55,0.0
20160715:1409,618.0,40.43,30.48,5.1,0.0
20160715:1509,431.0,28.62,30.04,5.66,0.0
20160715:1609,239.0,16.99,29.7,5.75,0.0
20160715:1709,65.0,5.79,29.36,5.85,0.0
20160715:1809,0.0,0.0,29.01,5.94,0.0
20160715:1909,0.0,0.0,28.65,5.84,0.0
20160715:2009,0.0,0.0,28.3,5.73,0.0
20160715:2109,0.0,0.0,27.94,5.63,0.0
20160715:2209,0.0,0.0,27.53,5.48,0.0
20160715:2309,0.0,0.0,27.12,5.33,0.0
20160716:0009,0.0,0.0,26.71,5.19,0.0
20160716:0109,0.0,0.0,26.39,5.17,0.0
20160716:0209,0.0,0.0,26.07,5.16,0.0
20160716:0309,0.0,0.0,25.75,5.14,0.0
20160716:0409,104.0,9.06,25.96,4.96,0.0
20160716:0509,290.0,20.43,26.17,4.78,0.0
20160716:0609,483.0,32.14,26.37,4.59,0.0
20160716:0709,665.0,43.96,26.89,3.95,0.0
20160716:0809,812.0,55.5,27.4,3.31,0.0
20160716:0909,918.0,65.97,27.92,2.68,0.0
20160716:1009,965.0,72.85,28.36,2.31,0.0
20160716:1109,953.0,71.42,28.79,1.94,0.0
20160716:1209,884.0,62.99,29.23,1.57,0.0
20160716:1309,774.0,52.05,28.98,1.91,0.0
20160716:1409,617.0,40.37,28.72,2.24,0.0
20160716:1509,435.0,28.55,28.46,2.58,0.0
20160716:1609,244.0,16.92,28.05,2.56,0.0
20160716:1709,57.99,5.71,27.63,2.53,0.0
20160716:1809,0.0,0.0,27.21,2.51,0.0
20160716:1909,0.0,0.0,26.73,3.19,0.0
20160716:2009,0.0,0.0,26.24,3.86,0.0
20160716:2109,0.0,0.0,25.76,4.54,0.0
20160716:2209,0.0,0.0,25.35,5.23,0.0
20160716:2309,0.0,0.0,24.94,5.92,0.0
20160717:0009,0.0,0.0,24.53,6.61,0.0
20160717:0109,0.0,0.0,23.91,6.56,0.0
20160717:0209,0.0,0.0,23.29,6.51,0.0
20160717:0309,0.0,0.0,22.67,6.46,0.0
20160717:0409,103.0,8.94,23.17,6.55,0.0
20160717:0509,294.0,20.32,23.67,6.64,0.0
20160717:0609,486.0,32.04,24.16,6.73,0.0
20160717:0709,667.0,43.85,25.18,6.31,0.0
20160717:0809,811.0,55.39,26.2,5.89,0.0
20160717:0909,912.0,65.83,27.22,5.46,0.0
20160717:1009,964.0,72.68,27.62,4.65,0.0
20160717:1109,952.0,71.28,28.02,3.84,0.0
20160717:1209,883.0,62.89,28.42,3.03,0.0
20160717:1309,769.0,51.97,28.19,2.56,0.0
20160717:1409,616.0,40.3,27.96,2.08,0.0
20160717:1509,434.0,28.48,27.73,1.6,0.0
20160717:1609,243.0,16.84,27.54,1.49,0.0
20160717:1709,54.51,5.62,27.35,1.37,0.0
20160717:1809,0.0,0.0,27.15,1.26,0.0
20160717:1909,0.0,0.0,26.71,1.61,0.0
20160717:2009,0.0,0.0,26.27,1.96,0.0
20160717:2109,0.0,0.0,25.83,2.32,0.0
20160717:2209,0.0,0.0,25.57,3.54,0.0
20160717:2309,0.0,0.0,25.31,4.77,0.0
20160718:0009,0.0,0.0,25.05,6.0,0.0
20160718:0109,0.0,0.0,24.64,7.1,0.0
20160718:0209,0.0,0.0,24.23,8.2,0.0
20160718:0309,0.0,0.0,23.81,9.3,0.0
20160718:0409,90.0,8.82,24.44,9.56,0.0
20160718:0509,286.0,20.2,25.06,9.82,0.0
20160718:0609,479.0,31.93,25.68,10.08,0.0
20160718:0709,666.0,43.74,26.29,10.02,0.0
20160718:0809,809.0,55.27,26.91,9.95,0.0
20160718:0909,916.0,65.69,27.52,9.89,0.0
20160718:1009,963.0,72.51,27.94,9.68,0.0
20160718:1109,951.0,71.13,28.36,9.47,0.0
20160718:1209,887.0,62.79,28.78,9.26,0.0
20160718:1309,776.0,51.89,28.6,8.87,0.0
20160718:1409,618.0,40.22,28.42,8.49,0.0
20160718:1509,432.0,28.41,28.24,8.11,0.0
20160718:1609,241.0,16.76,27.79,7.72,0.0
20160718:1709,55.54,5.53,27.34,7.34,0.0
20160718:1809,0.0,0.0,26.89,6.95,0.0
20160718:1909,0.0,0.0,26.56,7.11,0.0
20160718:2009,0.0,0.0,26.23,7.26,0.0
20160718:2109,0.0,0.0,25.9,7.42,0.0
20160718:2209,0.0,0.0,25.8,8.1,0.0
20160718:2309,0.0,0.0,25.69,8.77,0.0
20160719:0009,0.0,0.0,25.59,9.45,0.0
20160719:0109,0.0,0.0,25.3,9.39,0.0
20160719:0209,0.0,0.0,25.01,9.34,0.0
20160719:0309,0.0,0.0,24.72,9.28,0.0
20160719:0409,9.0,8.7,25.39,9.97,0.0
20160719:0509,116.0,20.09,26.06,10.66,0.0
20160719:0609,309.0,31.82,26.72,11.35,0.0
20160719:0709,411.0,43.63,26.79,11.43,0.0
20160719:0809,408.0,55.15,26.86,11.52,0.0
20160719:0909,760.0,65.54,26.93,11.6,0.0
20160719:1009,930.0,72.33,27.23,11.5,0.0
20160719:1109,950.0,70.98,27.52,11.41,0.0
20160719:1209,886.0,62.68,27.82,11.31,0.0
20160719:1309,775.0,51.8,27.57,10.68,0.0
20160719:1409,617.0,40.14,27.32,10.05,0.0
20160719:1509,431.0,28.33,27.06,9.42,0.0
20160719:1609,240.0,16.67,26.89,9.14,0.0
20160719:1709,54.71,5.43,26.71,8.87,0.0
20160719:1809,0.0,0.0,26.53,8.59,0.0
20160719:1909,0.0,0.0,26.44,8.61,0.0
20160719:2009,0.0,0.0,26.35,8.62,0.0
