time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20130422:1509,215.0,107.0,0.0,21.95,17.45,3.74,0.0
20130422:1609,53.0,62.0,0.0,10.15,16.86,3.33,0.0
20130422:1709,0.0,0.0,0.0,0.0,16.26,2.92,0.0
20130422:1809,0.0,0.0,0.0,0.0,15.67,2.51,0.0
20130422:1909,0.0,0.0,0.0,0.0,15.21,2.52,0.0
20130422:2009,0.0,0.0,0.0,0.0,14.75,2.54,0.0
20130422:2109,0.0,0.0,0.0,0.0,14.28,2.55,0.0
20130422:2209,0.0,0.0,0.0,0.0,14.2,2.46,0.0
20130422:2309,0.0,0.0,0.0,0.0,14.12,2.36,0.0
20130423:0009,0.0,0.0,0.0,0.0,14.04,2.26,0.0
20130423:0109,0.0,0.0,0.0,0.0,13.8,2.47,0.0
20130423:0209,0.0,0.0,0.0,0.0,13.55,2.69,0.0
20130423:0309,0.0,0.0,0.0,0.0,13.31,2.9,0.0
20130423:0409,0.0,26.0,0.0,5.06,14.19,3.46,0.0
20130423:0509,102.0,109.0,0.0,16.77,15.07,4.03,0.0
20130423:0609,262.0,154.0,0.0,28.59,15.95,4.59,0.0
20130423:0709,364.0,216.0,0.0,40.15,16.52,4.84,0.0
20130423:0809,453.0,262.0,0.0,50.93,17.1,5.09,0.0
20130423:0909,419.0,343.0,0.0,59.78,17.67,5.34,0.0
20130423:1009,69.0,443.0,0.0,64.43,17.91,4.97,0.0
20130423:1109,509.0,313.0,0.0,62.57,18.15,4.59,0.0
20130423:1209,107.0,412.0,0.0,55.26,18.38,4.22,0.0
20130423:1309,242.0,317.0,0.0,45.16,18.07,4.56,0.0
20130423:1409,172.0,246.0,0.0,33.85,17.76,4.89,0.0
20130423:1509,57.0,168.0,0.0,22.1,17.44,5.23,0.0
20130423:1609,6.0,62.0,0.0,10.31,16.99,5.14,0.0
20130423:1709,0.0,0.0,0.0,0.0,16.54,5.06,0.0
20130423:1809,0.0,0.0,0.0,0.0,16.09,4.98,0.0
20130423:1909,0.0,0.0,0.0,0.0,15.59,4.63,0.0
20130423:2009,0.0,0.0,0.0,0.0,15.09,4.28,0.0
20130423:2109,0.0,0.0,0.0,0.0,14.58,3.93,0.0
20130423:2209,0.0,0.0,0.0,0.0,14.45,3.4,0.0
20130423:2309,0.0,0.0,0.0,0.0,14.31,2.87,0.0
20130424:0009,0.0,0.0,0.0,0.0,14.17,2.34,0.0
20130424:0109,0.0,0.0,0.0,0.0,13.87,2.59,0.0
20130424:0209,0.0,0.0,0.0,0.0,13.57,2.84,0.0
20130424:0309,0.0,0.0,0.0,0.0,13.27,3.09,0.0
20130424:0409,0.0,30.0,0.0,5.3,14.29,3.44,0.0
20130424:0509,129.0,98.0,0.0,17.01,15.32,3.79,0.0
20130424:0609,298.0,136.0,0.0,28.82,16.34,4.14,0.0
20130424:0709,476.0,153.0,0.0,40.4,17.1,3.98,0.0
20130424:0809,604.0,175.0,0.0,51.2,17.87,3.82,0.0
20130424:0909,740.01,158.0,0.0,60.09,18.63,3.66,0.0
20130424:1009,784.01,160.0,0.0,64.76,18.96,3.4,0.0
20130424:1109,767.01,159.0,0.0,62.86,19.29,3.14,0.0
20130424:1209,716.01,138.0,0.0,55.49,19.61,2.88,0.0
20130424:1309,584.0,133.0,0.0,45.34,19.53,3.33,0.0
20130424:1409,414.0,123.0,0.0,34.02,19.45,3.77,0.0
20130424:1509,219.0,108.0,0.0,22.26,19.36,4.22,0.0
20130424:1609,63.0,61.0,0.0,10.47,18.62,4.15,0.0
20130424:1709,0.0,0.0,0.0,0.0,17.87,4.07,0.0
20130424:1809,0.0,0.0,0.0,0.0,17.13,4.0,0.0
20130424:1909,0.0,0.0,0.0,0.0,16.51,3.62,0.0
20130424:2009,0.0,0.0,0.0,0.0,15.89,3.25,0.0
20130424:2109,0.0,0.0,0.0,0.0,15.27,2.87,0.0
20130424:2209,0.0,0.0,0.0,0.0,15.15,2.94,0.0
20130424:2309,0.0,0.0,0.0,0.0,15.03,3.01,0.0
20130425:0009,0.0,0.0,0.0,0.0,14.91,3.08,0.0
20130425:0109,0.0,0.0,0.0,0.0,14.66,3.3,0.0
20130425:0209,0.0,0.0,0.0,0.0,14.41,3.52,0.0
20130425:0309,0.0,0.0,0.0,0.0,14.16,3.74,0.0
20130425:0409,0.0,31.0,0.0,5.53,15.29,4.0,0.0
20130425:0509,134.0,98.0,0.0,17.24,16.43,4.27,0.0
20130425:0609,301.0,137.0,0.0,29.05,17.56,4.54,0.0
20130425:0709,479.0,153.0,0.0,40.64,18.45,4.44,0.0
20130425:0809,642.0,153.0,0.0,51.47,19.35,4.34,0.0
20130425:0909,757.01,149.0,0.0,60.4,20.24,4.23,0.0
20130425:1009,787.01,160.0,0.0,65.09,20.49,4.13,0.0
20130425:1109,798.01,140.0,0.0,63.16,20.74,4.03,0.0
20130425:1209,745.01,121.0,0.0,55.72,20.98,3.93,0.0
20130425:1309,608.0,119.0,0.0,45.52,20.8,3.93,0.0
20130425:1409,417.0,122.0,0.0,34.18,20.61,3.93,0.0
20130425:1509,230.0,103.0,0.0,22.41,20.42,3.93,0.0
20130425:1609,68.0,61.0,0.0,10.63,19.79,3.51,0.0
20130425:1709,0.0,0.0,0.0,0.0,19.15,3.09,0.0
20130425:1809,0.0,0.0,0.0,0.0,18.52,2.66,0.0
20130425:1909,0.0,0.0,0.0,0.0,18.24,2.64,0.0
20130425:2009,0.0,0.0,0.0,0.0,17.95,2.62,0.0
20130425:2109,0.0,0.0,0.0,0.0,17.66,2.59,0.0
20130425:2209,0.0,0.0,0.0,0.0,17.32,2.63,0.0
20130425:2309,0.0,0.0,0.0,0.0,16.97,2.67,0.0
20130426:0009,0.0,0.0,0.0,0.0,16.63,2.7,0.0
20130426:0109,0.0,0.0,0.0,0.0,16.19,2.76,0.0
20130426:0209,0.0,0.0,0.0,0.0,15.75,2.82,0.0
20130426:0309,0.0,0.0,0.0,0.0,15.31,2.88,0.0
20130426:0409,0.0,31.0,0.0,5.77,16.42,2.92,0.0
20130426:0509,171.0,81.0,0.0,17.46,17.54,2.97,0.0
20130426:0609,329.0,122.0,0.0,29.28,18.65,3.01,0.0
20130426:0709,491.0,148.0,0.0,40.88,19.41,2.99,0.0
20130426:0809,645.0,153.0,0.0,51.73,20.17,2.98,0.0
20130426:0909,760.01,148.0,0.0,60.7,20.92,2.97,0.0
20130426:1009,775.01,169.0,0.0,65.42,21.21,2.72,0.0
20130426:1109,786.01,150.0,0.0,63.44,21.5,2.47,0.0
20130426:1209,721.01,138.0,0.0,55.94,21.78,2.22,0.0
20130426:1309,588.0,134.0,0.0,45.71,21.52,2.26,0.0
20130426:1409,411.0,128.0,0.0,34.34,21.25,2.3,0.0
20130426:1509,232.0,103.0,0.0,22.57,20.98,2.34,0.0
20130426:1609,69.0,62.0,0.0,10.79,20.24,2.24,0.0
20130426:1709,0.0,0.0,0.0,0.0,19.49,2.13,0.0
20130426:1809,0.0,0.0,0.0,0.0,18.75,2.03,0.0
20130426:1909,0.0,0.0,0.0,0.0,18.57,1.98,0.0
20130426:2009,0.0,0.0,0.0,0.0,18.39,1.94,0.0
20130426:2109,0.0,0.0,0.0,0.0,18.2,1.89,0.0
20130426:2209,0.0,0.0,0.0,0.0,17.98,1.76,0.0
20130426:2309,0.0,0.0,0.0,0.0,17.75,1.62,0.0
20130427:0009,0.0,0.0,0.0,0.0,17.52,1.49,0.0
20130427:0109,0.0,0.0,0.0,0.0,17.01,1.44,0.0
20130427:0209,0.0,0.0,0.0,0.0,16.5,1.4,0.0
20130427:0309,0.0,0.0,0.0,0.0,15.99,1.35,0.0
20130427:0409,0.0,34.0,0.0,5.99,16.77,1.22,0.0
20130427:0509,168.0,85.0,0.0,17.68,17.56,1.09,0.0
20130427:0609,332.0,123.0,0.0,29.5,18.34,0.95,0.0
20130427:0709,503.0,143.0,0.0,41.11,19.34,1.27,0.0
20130427:0809,648.0,153.0,0.0,51.99,20.35,1.6,0.0
20130427:0909,748.01,158.0,0.0,61.0,21.35,1.92,0.0
20130427:1009,777.01,169.0,0.0,65.74,21.42,2.42,0.0
20130427:1109,788.01,150.0,0.0,63.73,21.49,2.92,0.0
20130427:1209,710.01,147.0,0.0,56.16,21.55,3.42,0.0
20130427:1309,580.0,140.0,0.0,45.89,21.32,3.43,0.0
20130427:1409,445.0,108.0,0.0,34.5,21.09,3.44,0.0
20130427:1509,213.0,116.0,0.0,22.72,20.86,3.45,0.0
20130427:1609,82.0,57.0,0.0,10.94,20.2,3.12,0.0
20130427:1709,0.0,0.0,0.0,0.0,19.53,2.79,0.0
20130427:1809,0.0,0.0,0.0,0.0,18.86,2.46,0.0
20130427:1909,0.0,0.0,0.0,0.0,18.28,2.6,0.0
20130427:2009,0.0,0.0,0.0,0.0,17.69,2.74,0.0
20130427:2109,0.0,0.0,0.0,0.0,17.1,2.88,0.0
20130427:2209,0.0,0.0,0.0,0.0,16.81,2.65,0.0
20130427:2309,0.0,0.0,0.0,0.0,16.51,2.42,0.0
20130428:0009,0.0,0.0,0.0,0.0,16.21,2.19,0.0
20130428:0109,0.0,0.0,0.0,0.0,15.94,1.88,0.0
20130428:0209,0.0,0.0,0.0,0.0,15.68,1.56,0.0
20130428:0309,0.0,0.0,0.0,0.0,15.41,1.24,0.0
20130428:0409,0.0,38.0,0.0,6.22,16.31,1.14,0.0
20130428:0509,186.0,77.0,0.0,17.9,17.22,1.03,0.0
20130428:0609,322.0,132.0,0.0,29.72,18.12,0.92,0.0
20130428:0709,497.0,148.0,0.0,41.34,19.1,1.45,0.0
20130428:0809,639.0,161.0,0.0,52.24,20.08,1.97,0.0
20130428:0909,737.01,167.0,0.0,61.29,21.05,2.5,0.0
20130428:1009,794.01,160.0,0.0,66.06,21.41,2.97,0.0
20130428:1109,776.01,159.0,0.0,64.01,21.77,3.45,0.0
20130428:1209,699.0,155.0,0.0,56.38,22.13,3.93,0.0
20130428:1309,582.0,140.0,0.0,46.06,21.89,3.71,0.0
20130428:1409,408.0,133.0,0.0,34.66,21.64,3.48,0.0
20130428:1509,245.0,99.0,0.0,22.88,21.39,3.26,0.0
20130428:1609,64.0,67.0,0.0,11.1,20.76,2.82,0.0
20130428:1709,0.0,0.0,0.0,0.0,20.13,2.38,0.0
20130428:1809,0.0,0.0,0.0,0.0,19.5,1.94,0.0
20130428:1909,0.0,0.0,0.0,0.0,19.2,1.77,0.0
20130428:2009,0.0,0.0,0.0,0.0,18.89,1.6,0.0
20130428:2109,0.0,0.0,0.0,0.0,18.58,1.43,0.0
20130428:2209,0.0,0.0,0.0,0.0,18.48,1.33,0.0
20130428:2309,0.0,0.0,0.0,0.0,18.37,1.23,0.0
20130429:0009,0.0,0.0,0.0,0.0,18.27,1.13,0.0
20130429:0109,0.0,0.0,0.0,0.0,17.7,1.03,0.0
20130429:0209,0.0,0.0,0.0,0.0,17.13,0.94,0.0
20130429:0309,0.0,0.0,0.0,0.0,16.56,0.84,0.0
20130429:0409,0.0,38.0,0.0,6.44,17.43,1.03,0.0
20130429:0509,168.0,90.0,0.0,18.11,18.29,1.22,0.0
20130429:0609,332.0,128.0,0.0,29.93,19.16,1.41,0.0
20130429:0709,500.0,149.0,0.0,41.56,19.98,1.44,0.0
20130429:0809,654.0,153.0,0.0,52.49,20.81,1.47,0.0
20130429:0909,753.01,158.0,0.0,61.57,21.63,1.5,0.0
20130429:1009,781.01,170.0,0.0,66.37,21.9,1.73,0.0
20130429:1109,793.01,149.0,0.0,64.28,22.16,1.96,0.0
20130429:1209,727.01,138.0,0.0,56.59,22.42,2.19,0.0
20130429:1309,595.0,133.0,0.0,46.24,22.27,2.46,0.0
20130429:1409,426.0,123.0,0.0,34.81,22.12,2.72,0.0
20130429:1509,243.0,102.0,0.0,23.03,21.97,2.98,0.0
20130429:1609,75.0,64.0,0.0,11.26,21.19,2.69,0.0
20130429:1709,0.0,0.0,0.0,0.0,20.4,2.41,0.0
20130429:1809,0.0,0.0,0.0,0.0,19.61,2.12,0.0
20130429:1909,0.0,0.0,0.0,0.0,19.26,2.29,0.0
20130429:2009,0.0,0.0,0.0,0.0,18.91,2.46,0.0
20130429:2109,0.0,0.0,0.0,0.0,18.56,2.63,0.0
20130429:2209,0.0,0.0,0.0,0.0,18.12,2.65,0.0
20130429:2309,0.0,0.0,0.0,0.0,17.68,2.67,0.0
20130430:0009,0.0,0.0,0.0,0.0,17.24,2.69,0.0
20130430:0109,0.0,0.0,0.0,0.0,16.85,2.85,0.0
20130430:0209,0.0,0.0,0.0,0.0,16.46,3.0,0.0
20130430:0309,0.0,0.0,0.0,0.0,16.07,3.16,0.0
20130430:0409,0.0,38.0,0.0,6.65,17.29,3.26,0.0
20130430:0509,174.0,89.0,0.0,18.32,18.52,3.36,0.0
20130430:0609,341.0,124.0,0.0,30.14,19.74,3.46,0.0
20130430:0709,512.0,143.0,0.0,41.78,20.82,3.28,0.0
20130430:0809,656.0,153.0,0.0,52.73,21.9,3.09,0.0
20130430:0909,756.01,158.0,0.0,61.86,22.98,2.91,0.0
20130430:1009,798.01,160.0,0.0,66.68,23.34,3.2,0.0
20130430:1109,840.01,119.0,0.0,64.55,23.69,3.48,0.0
20130430:1209,757.01,120.0,0.0,56.81,24.04,3.77,0.0
20130430:1309,597.0,134.0,0.0,46.41,23.88,3.95,0.0
20130430:1409,444.0,113.0,0.0,34.97,23.71,4.13,0.0
20130430:1509,254.0,97.0,0.0,23.18,23.54,4.32,0.0
20130430:1609,76.0,64.0,0.0,11.41,22.74,3.78,0.0
20130430:1709,0.0,0.0,0.0,0.0,21.93,3.25,0.0
20130430:1809,0.0,0.0,0.0,0.0,21.12,2.72,0.0
20130430:1909,0.0,0.0,0.0,0.0,20.46,2.77,0.0
20130430:2009,0.0,0.0,0.0,0.0,19.79,2.83,0.0
20130430:2109,0.0,0.0,0.0,0.0,19.12,2.88,0.0
20130430:2209,0.0,0.0,0.0,0.0,18.91,3.07,0.0
20130430:2309,0.0,0.0,0.0,0.0,18.69,3.26,0.0
20130501:0009,0.0,0.0,0.0,0.0,18.47,3.45,0.0
20130501:0109,0.0,0.0,0.0,0.0,18.3,3.47,0.0
20130501:0209,0.0,0.0,0.0,0.0,18.14,3.49,0.0
20130501:0309,0.0,0.0,0.0,0.0,17.97,3.5,0.0
20130501:0409,0.0,43.0,0.0,6.86,18.95,3.92,0.0
20130501:0509,158.0,97.0,0.0,18.52,19.93,4.33,0.0
20130501:0609,337.0,125.0,0.0,30.34,20.91,4.74,0.0
20130501:0709,505.0,144.0,0.0,41.99,21.71,5.17,0.0
20130501:0809,670.0,139.0,0.0,52.97,22.52,5.6,0.0
20130501:0909,756.01,151.0,0.0,62.13,23.32,6.03,0.0
20130501:1009,769.01,172.0,0.0,66.99,23.67,6.12,0.0
20130501:1109,751.01,171.0,0.0,64.82,24.02,6.22,0.0
20130501:1209,664.0,174.0,0.0,57.01,24.36,6.32,0.0
20130501:1309,544.0,162.0,0.0,46.58,24.01,5.88,0.0
20130501:1409,406.0,134.0,0.0,35.12,23.66,5.43,0.0
20130501:1509,220.0,115.0,0.0,23.33,23.31,4.99,0.0
20130501:1609,60.0,72.0,0.0,11.57,22.92,4.23,0.0
20130501:1709,0.0,0.0,0.0,0.0,22.53,3.48,0.0
20130501:1809,0.0,0.0,0.0,0.0,22.14,2.72,0.0
20130501:1909,0.0,0.0,0.0,0.0,21.78,2.88,0.0
20130501:2009,0.0,0.0,0.0,0.0,21.41,3.05,0.0
20130501:2109,0.0,0.0,0.0,0.0,21.04,3.21,0.0
20130501:2209,0.0,0.0,0.0,0.0,20.55,3.89,0.0
20130501:2309,0.0,0.0,0.0,0.0,20.06,4.57,0.0
20130502:0009,0.0,0.0,0.0,0.0,19.57,5.24,0.0
20130502:0109,0.0,0.0,0.0,0.0,19.24,5.16,0.0
20130502:0209,0.0,0.0,0.0,0.0,18.9,5.09,0.0
20130502:0309,0.0,0.0,0.0,0.0,18.57,5.01,0.0
20130502:0409,0.0,45.0,0.0,7.07,19.47,5.07,0.0
20130502:0509,163.0,97.0,0.0,18.72,20.37,5.13,0.0
20130502:0609,340.0,125.0,0.0,30.54,21.27,5.19,0.0
20130502:0709,517.0,138.0,0.0,42.2,21.98,5.46,0.0
20130502:0809,660.0,147.0,0.0,53.2,22.69,5.74,0.0
20130502:0909,758.01,152.0,0.0,62.4,23.4,6.01,0.0
20130502:1009,800.01,153.0,0.0,67.29,23.73,5.72,0.0
20130502:1109,767.01,162.0,0.0,65.09,24.07,5.43,0.0
20130502:1209,666.0,174.0,0.0,57.22,24.4,5.13,0.0
20130502:1309,546.0,162.0,0.0,46.75,24.11,5.33,0.0
20130502:1409,400.0,139.0,0.0,35.27,23.82,5.53,0.0
20130502:1509,218.0,118.0,0.0,23.48,23.53,5.72,0.0
20130502:1609,60.0,73.0,0.0,11.72,22.84,4.99,0.0
20130502:1709,0.0,0.0,0.0,0.3,22.15,4.25,1.0
20130502:1809,0.0,0.0,0.0,0.0,21.46,3.52,0.0
20130502:1909,0.0,0.0,0.0,0.0,20.98,3.24,0.0
20130502:2009,0.0,0.0,0.0,0.0,20.5,2.97,0.0
20130502:2109,0.0,0.0,0.0,0.0,20.02,2.69,0.0
20130502:2209,0.0,0.0,0.0,0.0,19.86,2.84,0.0
20130502:2309,0.0,0.0,0.0,0.0,19.7,2.99,0.0
20130503:0009,0.0,0.0,0.0,0.0,19.55,3.14,0.0
20130503:0109,0.0,0.0,0.0,0.0,19.1,2.98,0.0
20130503:0209,0.0,0.0,0.0,0.0,18.64,2.81,0.0
20130503:0309,0.0,0.0,0.0,0.0,18.19,2.65,0.0
20130503:0409,0.0,45.0,0.0,7.27,19.13,2.69,0.0
20130503:0509,166.0,97.0,0.0,18.92,20.06,2.74,0.0
20130503:0609,343.0,125.0,0.0,30.73,20.99,2.79,0.0
20130503:0709,520.0,138.0,0.0,42.4,21.65,2.56,0.0
20130503:0809,675.0,139.0,0.0,53.42,22.3,2.33,0.0
20130503:0909,760.01,152.0,0.0,62.67,22.96,2.1,0.0
20130503:1009,802.01,153.0,0.0,67.59,23.29,1.87,0.0
20130503:1109,769.01,162.0,0.0,65.35,23.63,1.64,0.0
20130503:1209,618.0,205.0,0.0,57.42,23.96,1.41,0.0
20130503:1309,412.0,243.0,0.0,46.92,23.6,1.63,0.0
20130503:1409,330.0,181.0,0.0,35.43,23.24,1.86,0.0
20130503:1509,195.0,132.0,0.0,23.62,22.88,2.08,0.0
20130503:1609,55.0,77.0,0.0,11.88,22.3,1.45,0.0
20130503:1709,0.0,0.0,0.0,0.47,21.71,0.81,1.0
20130503:1809,0.0,0.0,0.0,0.0,21.13,0.18,0.0
20130503:1909,0.0,0.0,0.0,0.0,21.02,0.46,0.0
20130503:2009,0.0,0.0,0.0,0.0,20.9,0.74,0.0
20130503:2109,0.0,0.0,0.0,0.0,20.78,1.02,0.0
20130503:2209,0.0,0.0,0.0,0.0,20.66,1.02,0.0
20130503:2309,0.0,0.0,0.0,0.0,20.54,1.01,0.0
20130504:0009,0.0,0.0,0.0,0.0,20.42,1.01,0.0
20130504:0109,0.0,0.0,0.0,0.0,19.74,1.14,0.0
20130504:0209,0.0,0.0,0.0,0.0,19.07,1.28,0.0
20130504:0309,0.0,0.0,0.0,0.0,18.39,1.42,0.0
20130504:0409,0.0,45.0,0.0,7.47,19.43,1.33,0.0
20130504:0509,127.0,119.0,0.0,19.11,20.47,1.25,0.0
20130504:0609,307.0,148.0,0.0,30.92,21.5,1.16,0.0
20130504:0709,484.0,162.0,0.0,42.6,22.22,1.1,0.0
20130504:0809,652.0,155.0,0.0,53.64,22.93,1.05,0.0
20130504:0909,748.01,161.0,0.0,62.93,23.65,0.99,0.0
20130504:1009,789.01,163.0,0.0,67.88,23.84,1.53,0.0
20130504:1109,771.01,162.0,0.0,65.61,24.03,2.06,0.0
20130504:1209,669.0,175.0,0.0,57.62,24.22,2.59,0.0
20130504:1309,560.0,156.0,0.0,47.08,24.07,2.69,0.0
20130504:1409,420.0,129.0,0.0,35.57,23.92,2.8,0.0
20130504:1509,222.0,118.0,0.0,23.77,23.77,2.9,0.0
20130504:1609,63.0,75.0,0.0,12.03,23.12,2.51,0.0
20130504:1709,0.0,0.0,0.0,0.64,22.48,2.11,1.0
20130504:1809,0.0,0.0,0.0,0.0,21.83,1.72,0.0
20130504:1909,0.0,0.0,0.0,0.0,21.73,1.65,0.0
20130504:2009,0.0,0.0,0.0,0.0,21.62,1.58,0.0
20130504:2109,0.0,0.0,0.0,0.0,21.51,1.5,0.0
20130504:2209,0.0,0.0,0.0,0.0,21.37,1.49,0.0
20130504:2309,0.0,0.0,0.0,0.0,21.23,1.49,0.0
20130505:0009,0.0,0.0,0.0,0.0,21.1,1.48,0.0
20130505:0109,0.0,0.0,0.0,0.0,20.25,1.86,0.0
20130505:0209,0.0,0.0,0.0,0.0,19.41,2.25,0.0
20130505:0309,0.0,0.0,0.0,0.0,18.56,2.63,0.0
20130505:0409,0.0,49.0,0.0,7.66,19.65,3.04,0.0
20130505:0509,152.0,108.0,0.0,19.29,20.74,3.45,0.0
20130505:0609,328.0,138.0,0.0,31.1,21.83,3.86,0.0
20130505:0709,505.0,151.0,0.0,42.79,22.39,3.45,0.0
20130505:0809,667.0,147.0,0.0,53.86,22.96,3.04,0.0
20130505:0909,750.0,161.0,0.0,63.18,23.52,2.63,0.0
20130505:1009,776.01,173.0,0.0,68.17,23.76,2.53,0.0
20130505:1109,758.01,171.0,0.0,65.86,24.0,2.43,0.0
20130505:1209,671.0,175.0,0.0,57.82,24.23,2.33,0.0
20130505:1309,541.0,169.0,0.0,47.25,23.83,2.72,0.0
20130505:1409,399.0,143.0,0.0,35.72,23.43,3.1,0.0
20130505:1509,251.0,103.0,0.0,23.92,23.03,3.49,0.0
20130505:1609,99.0,60.0,0.0,12.18,22.66,3.72,0.0
20130505:1709,0.0,0.0,0.0,0.8,22.3,3.96,1.0
20130505:1809,0.0,0.0,0.0,0.0,21.93,4.19,0.0
20130505:1909,0.0,0.0,0.0,0.0,21.73,4.05,0.0
20130505:2009,0.0,0.0,0.0,0.0,21.53,3.91,0.0
20130505:2109,0.0,0.0,0.0,0.0,21.33,3.77,0.0
20130505:2209,0.0,0.0,0.0,0.0,21.12,3.49,0.0
20130505:2309,0.0,0.0,0.0,0.0,20.92,3.2,0.0
20130506:0009,0.0,0.0,0.0,0.0,20.72,2.92,0.0
20130506:0109,0.0,0.0,0.0,0.0,20.53,3.63,0.0
20130506:0209,0.0,0.0,0.0,0.0,20.34,4.33,0.0
20130506:0309,0.0,0.0,0.0,0.0,20.15,5.03,0.0
20130506:0409,14.0,50.0,0.0,7.85,20.83,5.38,0.0
20130506:0509,154.0,109.0,0.0,19.47,21.5,5.73,0.0
20130506:0609,337.0,134.0,0.0,31.28,22.17,6.08,0.0
20130506:0709,527.0,138.0,0.0,42.98,22.5,6.18,0.0
20130506:0809,657.0,155.0,0.0,54.07,22.83,6.29,0.0
20130506:0909,752.0,161.0,0.0,63.43,23.16,6.39,0.0
20130506:1009,778.01,172.0,0.0,68.45,23.35,6.48,0.0
20130506:1109,760.01,171.0,0.0,66.11,23.54,6.58,0.0
20130506:1209,673.0,174.0,0.0,58.02,23.72,6.68,0.0
20130506:1309,564.0,156.0,0.0,47.41,23.48,6.43,0.0
20130506:1409,416.0,134.0,0.0,35.87,23.24,6.18,0.0
20130506:1509,230.0,117.0,0.0,24.06,23.0,5.93,0.0
20130506:1609,97.0,62.0,0.0,12.33,22.62,5.5,0.0
20130506:1709,0.0,0.0,0.0,0.97,22.25,5.07,1.0
20130506:1809,0.0,0.0,0.0,0.0,21.87,4.63,0.0
20130506:1909,0.0,0.0,0.0,0.0,21.46,4.59,0.0
20130506:2009,0.0,0.0,0.0,0.0,21.04,4.54,0.0
20130506:2109,0.0,0.0,0.0,0.0,20.63,4.5,0.0
20130506:2209,0.0,0.0,0.0,0.0,20.44,4.12,0.0
20130506:2309,0.0,0.0,0.0,0.0,20.25,3.75,0.0
20130507:0009,0.0,0.0,0.0,0.0,20.06,3.38,0.0
20130507:0109,0.0,0.0,0.0,0.0,19.79,3.73,0.0
20130507:0209,0.0,0.0,0.0,0.0,19.52,4.09,0.0
20130507:0309,0.0,0.0,0.0,0.0,19.25,4.44,0.0
20130507:0409,43.0,46.0,0.0,8.03,19.85,4.37,0.0
20130507:0509,147.0,114.0,0.0,19.64,20.45,4.29,0.0
20130507:0609,151.0,228.0,0.0,31.45,21.05,4.22,0.0
20130507:0709,510.0,151.0,0.0,43.16,21.36,3.89,0.0
20130507:0809,646.0,164.0,0.0,54.27,21.67,3.57,0.0
20130507:0909,726.0,179.0,0.0,63.68,21.98,3.24,0.0
20130507:1009,201.0,461.0,0.0,68.73,22.22,2.94,0.0
20130507:1109,69.0,445.0,0.0,66.36,22.47,2.64,0.0
20130507:1209,94.0,419.0,0.0,58.21,22.71,2.34,0.0
20130507:1309,282.0,312.0,0.0,47.57,22.22,2.79,0.0
20130507:1409,343.0,179.0,0.0,36.01,21.74,3.23,0.0
20130507:1509,227.0,120.0,0.0,24.2,21.25,3.67,0.0
20130507:1609,12.0,82.0,0.0,12.48,21.06,3.09,0.0
20130507:1709,0.0,0.0,0.0,1.13,20.87,2.52,1.0
20130507:1809,0.0,0.0,0.0,0.0,20.68,1.94,0.0
20130507:1909,0.0,0.0,0.0,0.0,20.45,1.89,0.0
20130507:2009,0.0,0.0,0.0,0.0,20.21,1.84,0.0
20130507:2109,0.0,0.0,0.0,0.0,19.98,1.79,0.0
20130507:2209,0.0,0.0,0.0,0.0,19.7,1.79,0.0
20130507:2309,0.0,0.0,0.0,0.0,19.43,1.78,0.0
20130508:0009,0.0,0.0,0.0,0.0,19.16,1.78,0.0
20130508:0109,0.0,0.0,0.0,0.0,18.9,1.76,0.0
20130508:0209,0.0,0.0,0.0,0.0,18.64,1.74,0.0
20130508:0309,0.0,0.0,0.0,0.0,18.38,1.72,0.0
20130508:0409,0.0,18.0,0.0,8.21,18.87,1.73,0.0
20130508:0509,0.0,38.0,0.0,19.81,19.36,1.74,0.0
20130508:0609,0.0,58.0,0.0,31.62,19.85,1.75,0.0
20130508:0709,0.0,72.0,0.0,43.34,19.53,1.58,0.0
20130508:0809,0.0,121.0,0.0,54.47,19.22,1.41,0.0
20130508:0909,41.0,416.0,0.0,63.91,18.9,1.24,0.0
20130508:1009,0.0,208.0,0.0,69.0,18.81,2.17,0.0
20130508:1109,197.0,452.0,0.0,66.6,18.73,3.1,0.0
20130508:1209,111.0,422.0,0.0,58.4,18.64,4.03,0.0
20130508:1309,217.0,338.0,0.0,47.72,18.32,3.87,0.0
20130508:1409,291.0,208.0,0.0,36.16,17.99,3.71,0.0
20130508:1509,10.0,158.0,0.0,24.35,17.67,3.54,0.0
20130508:1609,38.0,87.0,0.0,12.63,17.59,2.93,0.0
20130508:1709,0.0,0.0,0.0,1.29,17.51,2.31,1.0
20130508:1809,0.0,0.0,0.0,0.0,17.43,1.7,0.0
20130508:1909,0.0,0.0,0.0,0.0,17.37,1.58,0.0
20130508:2009,0.0,0.0,0.0,0.0,17.31,1.47,0.0
20130508:2109,0.0,0.0,0.0,0.0,17.25,1.35,0.0
20130508:2209,0.0,0.0,0.0,0.0,17.31,1.49,0.0
20130508:2309,0.0,0.0,0.0,0.0,17.38,1.64,0.0
20130509:0009,0.0,0.0,0.0,0.0,17.45,1.78,0.0
20130509:0109,0.0,0.0,0.0,0.0,16.94,1.8,0.0
20130509:0209,0.0,0.0,0.0,0.0,16.44,1.83,0.0
20130509:0309,0.0,0.0,0.0,0.0,15.93,1.85,0.0
20130509:0409,35.0,52.0,0.0,8.38,16.46,2.25,0.0
